ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Pages
koro1313-1-16-1,,koro1313-1,16,panokoe keinta kivora eta nara,panokoe keinta kivora eta nara,,,Rausch1912,,false,,,p.964
koro1313-1-20-1,,koro1313-1,20,keinta kivora,keinta kivora,,,Rausch1912,,false,,,p.964
kota1275-1-1-1,,kota1275-1,1,satoe,satoe,,,Stokhof1986Vol8,,false,,,pp.203-204
kota1275-1-2-1,,kota1275-1,2,doea,doea,,,Stokhof1986Vol8,,false,,,pp.203-204
kota1275-1-3-1,,kota1275-1,3,teloe,teloe,,,Stokhof1986Vol8,,false,,,pp.203-204
kota1275-1-4-1,,kota1275-1,4,empat,empat,,,Stokhof1986Vol8,,false,,,pp.203-204
kota1275-1-5-1,,kota1275-1,5,lima,lima,,,Stokhof1986Vol8,,false,,,pp.203-204
kota1275-1-6-1,,kota1275-1,6,nam,nam,,,Stokhof1986Vol8,,false,,,pp.203-204
kota1275-1-7-1,,kota1275-1,7,toedjoeh,toedjoeh,,,Stokhof1986Vol8,,false,,,pp.203-204
kota1275-1-8-1,,kota1275-1,8,waloe,waloe,,,Stokhof1986Vol8,,false,,,pp.203-204
kota1275-1-9-1,,kota1275-1,9,sanga,sanga,,,Stokhof1986Vol8,,false,,,pp.203-204
kota1275-1-10-1,,kota1275-1,10,sepoeloeh,sepoeloeh,,,Stokhof1986Vol8,,false,,,pp.203-204
kota1275-1-11-1,,kota1275-1,11,sebelas,sebelas,,,Stokhof1986Vol8,,false,,,pp.203-204
kota1275-1-12-1,,kota1275-1,12,doea belas,doea belas,,,Stokhof1986Vol8,,false,,,pp.203-204
kota1275-1-13-1,,kota1275-1,13,teloe belas,teloe belas,,,Stokhof1986Vol8,,false,,,pp.203-204
kota1275-1-19-1,,kota1275-1,19,sembilan belas,sembilan belas,,,Stokhof1986Vol8,,false,,,pp.203-204
kota1275-1-21-1,,kota1275-1,21,doea poeloeh satoe,doea poeloeh satoe,,,Stokhof1986Vol8,,false,,,pp.203-204
kota1275-1-22-1,,kota1275-1,22,doea poeloeh doea,doea poeloeh doea,,,Stokhof1986Vol8,,false,,,pp.203-204
kota1275-1-30-1,,kota1275-1,30,tiga poeloeh,tiga poeloeh,,,Stokhof1986Vol8,,false,,,pp.203-204
kota1275-1-40-1,,kota1275-1,40,empat poeloeh,empat poeloeh,,,Stokhof1986Vol8,,false,,,pp.203-204
kota1275-1-50-1,,kota1275-1,50,lima poeloeh,lima poeloeh,,,Stokhof1986Vol8,,false,,,pp.203-204
kota1275-1-60-1,,kota1275-1,60,nam poeloeh,nam poeloeh,,,Stokhof1986Vol8,,false,,,pp.203-204
kota1275-1-70-1,,kota1275-1,70,toedjoeh poeloeh,toedjoeh poeloeh,,,Stokhof1986Vol8,,false,,,pp.203-204
kota1275-1-80-1,,kota1275-1,80,lapan poeloeh,lapan poeloeh,,,Stokhof1986Vol8,,false,,,pp.203-204
kota1275-1-90-1,,kota1275-1,90,sembilan poeloeh,sembilan poeloeh,,,Stokhof1986Vol8,,false,,,pp.203-204
kota1275-1-100-1,,kota1275-1,100,seratoes,seratoes,,,Stokhof1986Vol8,,false,,,pp.203-204
kota1275-1-200-1,,kota1275-1,200,doea ratoes,doea ratoes,,,Stokhof1986Vol8,,false,,,pp.203-204
kota1275-1-1000-1,,kota1275-1,1000,seriboe,seriboe,,,Stokhof1986Vol8,,false,,,pp.203-204
kota1275-1-10000-1,,kota1275-1,10000,sepoeloeh riboe,sepoeloeh riboe,,,Stokhof1986Vol8,,false,,,pp.203-204
kova1243-1-1-1,,kova1243-1,1,munugon,munugon,,,Smith1988,,false,,,p.76
kova1243-1-2-1,,kova1243-1,2,lolon,lolon,,,Smith1988,,false,,,p.76
kova1243-1-3-1,,kova1243-1,3,albon,albon,,,Smith1988,,false,,,p.76
kova1243-1-4-1,,kova1243-1,4,ilon,ilon,,,Smith1988,,false,,,p.76
kova1243-1-5-1,,kova1243-1,5,mili munugon,mili munugon,,hand one,Smith1988,,false,,,p.76
kova1243-1-6-1,,kova1243-1,6,mili munugon manan munugon,mili munugon manan munugon,,hand one and one,Smith1988,,false,,,p.76
kova1243-1-7-1,,kova1243-1,7,mili munugon manan lolon,mili munugon manan lolon,,,Smith1988,,false,,,p.76
kova1243-1-8-1,,kova1243-1,8,mili munugon manan albon,mili munugon manan albon,,,Smith1988,,false,,,p.76
kova1243-1-9-1,,kova1243-1,9,mili munugon manan ilon,mili munugon manan ilon,,,Smith1988,,false,,,p.76
kova1243-1-10-1,,kova1243-1,10,melalin,melalin,,,Smith1988,,false,,,p.76
kova1243-1-11-1,,kova1243-1,11,melalin manan munugon,melalin manan munugon,,,Smith1988,,false,,,p.76
kova1243-1-12-1,,kova1243-1,12,melalin manan lolon,melalin manan lolon,,,Smith1988,,false,,,p.76
kova1243-1-13-1,,kova1243-1,13,melalin manan albon,melalin manan albon,,,Smith1988,,false,,,p.76
kova1243-1-14-1,,kova1243-1,14,melalin manan ilon,melalin manan ilon,,,Smith1988,,false,,,p.76
kova1243-1-15-1,,kova1243-1,15,bab,bab,,,Smith1988,,false,,,p.76
kova1243-1-16-1,,kova1243-1,16,bab manan munugon,bab manan munugon,,,Smith1988,,false,,,p.76
kova1243-1-17-1,,kova1243-1,17,bab manan lolon,bab manan lolon,,,Smith1988,,false,,,p.76
kova1243-1-18-1,,kova1243-1,18,bab manan albon,bab manan albon,,,Smith1988,,false,,,p.76
kova1243-1-19-1,,kova1243-1,19,bab manan ilon,bab manan ilon,,,Smith1988,,false,,,p.76
kova1243-1-20-1,,kova1243-1,20,riring,riring,,The word for 20 does not mean ‘man’ and appears to be a true numeral.,Smith1988,,false,,,p.76
kova1243-1-21-1,,kova1243-1,21,riring manan munugon,riring manan munugon,,,Smith1988,,false,,,p.76
kova1243-1-40-1,,kova1243-1,40,riring ilon,riring ilon,,"The word for ‘40’ was given by some informants as riring ilon, whereas this would be expected to represent 80 or 20 x 4.",Smith1988,,false,,,p.76
kova1243-2-1-1,,kova1243-2,1,mungon,mungon,,,LeanMorobe,,false,,,p.2
kova1243-2-2-1,,kova1243-2,2,lolon,lolon,,,LeanMorobe,,false,,,p.2
kova1243-2-3-1,,kova1243-2,3,alwon,alwon,,,LeanMorobe,,false,,,p.2
kova1243-2-4-1,,kova1243-2,4,ilon,ilon,,,LeanMorobe,,false,,,p.2
kova1243-2-5-1,,kova1243-2,5,milin mungon,milin mungon,,‘milin’ = ‘my hand’,LeanMorobe,,false,,,p.2
kova1243-2-6-1,,kova1243-2,6,milin mungon manan mungon,milin mungon manan mungon,,,LeanMorobe,,false,,,p.2
kova1243-2-7-1,,kova1243-2,7,milin mungon manan lolon,milin mungon manan lolon,,,LeanMorobe,,false,,,p.2
kova1243-2-8-1,,kova1243-2,8,milin mungon manan alwon,milin mungon manan alwon,,,LeanMorobe,,false,,,p.2
kova1243-2-9-1,,kova1243-2,9,milin mungon manan ilon,milin mungon manan ilon,,,LeanMorobe,,false,,,p.2
kova1243-2-10-1,,kova1243-2,10,melalin,melalin,,‘mel-’ = ‘hand’,LeanMorobe,,false,,,p.2
kova1243-2-11-1,,kova1243-2,11,melalin manan mungon,melalin manan mungon,,,LeanMorobe,,false,,,p.2
kova1243-2-12-1,,kova1243-2,12,melalin manan lolon,melalin manan lolon,,,LeanMorobe,,false,,,p.2
kova1243-2-13-1,,kova1243-2,13,melalin manan alwon,melalin manan alwon,,,LeanMorobe,,false,,,p.2
kova1243-2-14-1,,kova1243-2,14,melalin manan ilon,melalin manan ilon,,,LeanMorobe,,false,,,p.2
kova1243-2-15-1,,kova1243-2,15,bab,bab,,"The existence of a distinct number word for 15, ‘bab’, is unusual. Whether or not this has a body-part referent is uncertain.",LeanMorobe,,false,,,p.2
kova1243-2-16-1,,kova1243-2,16,bab manan mungon,bab manan mungon,,,LeanMorobe,,false,,,p.2
kova1243-2-17-1,,kova1243-2,17,bab manan lolon,bab manan lolon,,,LeanMorobe,,false,,,p.2
kova1243-2-18-1,,kova1243-2,18,bab manan alwon,bab manan alwon,,,LeanMorobe,,false,,,p.2
kova1243-2-19-1,,kova1243-2,19,bab manan ilon,bab manan ilon,,,LeanMorobe,,false,,,p.2
kova1243-2-20-1,,kova1243-2,20,riring mungon,riring mungon,,,LeanMorobe,,false,,,p.2
kova1243-2-30-1,,kova1243-2,30,riring mungon longon melalin,riring mungon longon melalin,,the word for 20 does not translate as ‘man’,LeanMorobe,,false,,,p.2
kova1243-2-40-1,,kova1243-2,40,riring lolon,riring lolon,,,LeanMorobe,,false,,,p.2
kova1243-3-1-1,,kova1243-3,1,munugon,munugon,,,LeanMorobe,,false,,,p.2
kova1243-3-2-1,,kova1243-3,2,lolon,lolon,,,LeanMorobe,,false,,,p.2
kova1243-3-3-1,,kova1243-3,3,albon,albon,,,LeanMorobe,,false,,,p.2
kova1243-3-3-2,,kova1243-3,3,aulbon,aulbon,,,LeanMorobe,,false,,,p.2
kova1243-3-4-1,,kova1243-3,4,ilon,ilon,,,LeanMorobe,,false,,,p.2
kova1243-3-5-1,,kova1243-3,5,milin munugon,milin munugon,,‘milin’ = ‘my hand’,LeanMorobe,,false,,,p.2
kova1243-3-10-1,,kova1243-3,10,melalin,melalin,,‘two hands’; this may be a reduplicated form of ‘mel-’with a ‘-my’ possessive suffix.,LeanMorobe,,false,,,p.2
kova1243-3-15-1,,kova1243-3,15,bab,bab,,"The existence of a distinct number word for 15, ‘bab’, is unusual. Whether or not this has a body-part referent is uncertain.",LeanMorobe,,false,,,p.2
kova1243-3-20-1,,kova1243-3,20,riring munugon,riring munugon,,the word for 20 does not translate as ‘man’,LeanMorobe,,false,,,p.2
kova1243-3-40-1,,kova1243-3,40,riring lolon,riring lolon,,,LeanMorobe,,false,,,p.2
kove1237-1-1-1,,kove1237-1,1,ere,ere,,,Lean1985Vol04,,false,,,p.72
kove1237-1-2-1,,kove1237-1,2,hua,hua,,,Lean1985Vol04,,false,,,p.72
kove1237-1-3-1,,kove1237-1,3,tolu,tolu,,,Lean1985Vol04,,false,,,p.72
kove1237-1-4-1,,kove1237-1,4,pange,pange,,,Lean1985Vol04,,false,,,p.72
kove1237-1-5-1,,kove1237-1,5,lima,lima,,‘lima’ = ‘hand’,Lean1985Vol04,,false,,,p.72
kove1237-1-6-1,,kove1237-1,6,lima ga ere,lima ga ere,,‘ga’ = conjunction ‘and’,Lean1985Vol04,,false,,,p.72
kove1237-1-7-1,,kove1237-1,7,lima ga hua,lima ga hua,,,Lean1985Vol04,,false,,,p.72
kove1237-1-8-1,,kove1237-1,8,lima ga tolu,lima ga tolu,,,Lean1985Vol04,,false,,,p.72
kove1237-1-9-1,,kove1237-1,9,lima ga pange,lima ga pange,,,Lean1985Vol04,,false,,,p.72
kove1237-1-10-1,,kove1237-1,10,sangaulu,sangaulu,,,Lean1985Vol04,,false,,,p.72
kove1237-1-11-1,,kove1237-1,11,sangaulu aea suvu ere,sangaulu aea suvu ere,,,Lean1985Vol04,,false,,,p.72
kove1237-1-15-1,,kove1237-1,15,sangaulu aea suvu lima,sangaulu aea suvu lima,,,Lean1985Vol04,,false,,,p.72
kove1237-1-17-1,,kove1237-1,17,sangaulu aea suvu lima ga hua,sangaulu aea suvu lima ga hua,,,Lean1985Vol04,,false,,,p.72
kove1237-1-20-1,,kove1237-1,20,sangaulu hua,sangaulu hua,,,Lean1985Vol04,,false,,,p.72
kove1237-1-21-1,,kove1237-1,21,sangaulu hua aea suvu ere,sangaulu hua aea suvu ere,,,Lean1985Vol04,,false,,,p.72
kove1237-1-30-1,,kove1237-1,30,sangaulu tolu,sangaulu tolu,,,Lean1985Vol04,,false,,,p.72
kove1237-1-50-1,,kove1237-1,50,sangaulu lima,sangaulu lima,,,Lean1985Vol04,,false,,,p.72
kove1237-1-100-1,,kove1237-1,100,vuno,vuno,,,Lean1985Vol04,,false,,,p.72
kove1237-1-200-1,,kove1237-1,200,vuno hua,vuno hua,,,Lean1985Vol04,,false,,,p.72
kove1237-1-300-1,,kove1237-1,300,vuno tolu,vuno tolu,,,Lean1985Vol04,,false,,,p.72
kove1237-1-1000-1,,kove1237-1,1000,vuno sangaulu,vuno sangaulu,,,Lean1985Vol04,,false,,,p.72
kowa1245-1-1-1,,kowa1245-1,1,atatɛ,atatɛ,,,Zgraggen1980NorthernAdelbert,,false,,,p.92
kowa1245-1-2-1,,kowa1245-1,2,irɛƀ,irɛƀ,,,Zgraggen1980NorthernAdelbert,,false,,,p.92
kowi1239-1-1-1,,kowi1239-1,1,samosi,samosi,,,Galis1955,,false,,,p.134
kowi1239-1-1-2,,kowi1239-1,1,sĕmus,sĕmus,,,Galis1955,,false,,,p.134
kowi1239-1-1-3,,kowi1239-1,1,ismus,ismus,,,Galis1955,,false,,,p.134
kowi1239-1-2-1,,kowi1239-1,2,rueiti,rueiti,,,Galis1955,,false,,,p.134
kowi1239-1-2-2,,kowi1239-1,2,ruwet,ruwet,,,Galis1955,,false,,,p.134
kowi1239-1-3-1,,kowi1239-1,3,to,to,,,Galis1955,,false,,,p.134
kowi1239-1-3-2,,kowi1239-1,3,tor(u),tor(u),,,Galis1955,,false,,,p.134
kowi1239-1-4-1,,kowi1239-1,4,fat,fat,,,Galis1955,,false,,,p.134
kowi1239-1-4-2,,kowi1239-1,4,bádi,bádi,,,Galis1955,,false,,,p.134
kowi1239-1-5-1,,kowi1239-1,5,rim (i),rim (i),,,Galis1955,,false,,,p.134
kowi1239-1-6-1,,kowi1239-1,6,rim-samosi,rim-samosi,,,Galis1955,,false,,,p.134
kowi1239-1-7-1,,kowi1239-1,7,rim-rueiti,rim-rueiti,,,Galis1955,,false,,,p.134
kowi1239-1-8-1,,kowi1239-1,8,rim-tor(u),rim-tor(u),,,Galis1955,,false,,,p.134
kowi1239-1-9-1,,kowi1239-1,9,rim-fat,rim-fat,,,Galis1955,,false,,,p.134
kowi1239-1-10-1,,kowi1239-1,10,wutsa,wutsa,,,Galis1955,,false,,,p.134
kowi1239-1-10-2,,kowi1239-1,10,futsa,futsa,,,Galis1955,,false,,,p.134
kowi1239-1-11-1,,kowi1239-1,11,wuts (rĕsin) samosi,wuts (rĕsin) samosi,,,Galis1955,,false,,,p.134
kowi1239-1-20-1,,kowi1239-1,20,seümbut-rueiti,seümbut-rueiti,,,Galis1955,,false,,,p.134
kowi1239-1-30-1,,kowi1239-1,30,seümbut-tor,seümbut-tor,,,Galis1955,,false,,,p.134
kowi1239-1-40-1,,kowi1239-1,40,seümbut-fat,seümbut-fat,,,Galis1955,,false,,,p.134
kowi1239-2-1-1,,kowi1239-2,1,onarawa,onarawa,,,Galis1955,,false,,,p.134
kowi1239-2-2-1,,kowi1239-2,2,aboma,aboma,,,Galis1955,,false,,,p.134
kowi1239-2-3-1,,kowi1239-2,3,torua,torua,,,Galis1955,,false,,,p.134
kowi1239-2-4-1,,kowi1239-2,4,fat,fat,,,Galis1955,,false,,,p.134
kowi1239-2-5-1,,kowi1239-2,5,rim,rim,,,Galis1955,,false,,,p.134
kowi1239-2-6-1,,kowi1239-2,6,rim-onarawa,rim-onarawa,,,Galis1955,,false,,,p.134
kowi1239-2-7-1,,kowi1239-2,7,rim-aboma,rim-aboma,,,Galis1955,,false,,,p.134
kowi1239-2-8-1,,kowi1239-2,8,rim-torua,rim-torua,,,Galis1955,,false,,,p.134
kowi1239-3-1-1,,kowi1239-3,1,samosi,samosi,,,Ray1912,,false,,,pp.340-341
kowi1239-3-2-1,,kowi1239-3,2,rueti,rueti,,,Ray1912,,false,,,pp.340-341
kowi1239-3-3-1,,kowi1239-3,3,tuwru,tuwru,,,Ray1912,,false,,,pp.340-341
kowi1239-3-4-1,,kowi1239-3,4,fāt,fāt,,,Ray1912,,false,,,pp.340-341
kowi1239-3-5-1,,kowi1239-3,5,rimi,rimi,,,Ray1912,,false,,,pp.340-341
kowi1239-3-6-1,,kowi1239-3,6,rim-samosi,rim-samosi,,,Ray1912,,false,,,pp.340-341
kowi1239-3-10-1,,kowi1239-3,10,wutsya,wutsya,,,Ray1912,,false,,,pp.340-341
kowi1239-3-20-1,,kowi1239-3,20,sekumat-rueti,sekumat-rueti,,,Ray1912,,false,,,pp.340-341
kowi1239-4-1-1,,kowi1239-4,1,samosi,samosi,,,Ray1912,,false,,,pp.340-341
kowi1239-4-2-1,,kowi1239-4,2,rueiti,rueiti,,,Ray1912,,false,,,pp.340-341
kowi1239-4-3-1,,kowi1239-4,3,toru,toru,,,Ray1912,,false,,,pp.340-341
kowi1239-4-4-1,,kowi1239-4,4,fāt,fāt,,,Ray1912,,false,,,pp.340-341
kowi1239-4-5-1,,kowi1239-4,5,rim,rim,,,Ray1912,,false,,,pp.340-341
kowi1239-4-6-1,,kowi1239-4,6,rim-samoti,rim-samoti,,,Ray1912,,false,,,pp.340-341
kowi1239-4-10-1,,kowi1239-4,10,futsa,futsa,,,Ray1912,,false,,,pp.340-341
kowi1239-4-20-1,,kowi1239-4,20,ombutueti,ombutueti,,,Ray1912,,false,,,pp.340-341
kowi1239-5-1-1,,kowi1239-5,1,onarawa,onarawa,,,Ray1912,,false,,,pp.340-341
kowi1239-5-2-1,,kowi1239-5,2,aboma,aboma,,,Ray1912,,false,,,pp.340-341
kowi1239-5-3-1,,kowi1239-5,3,torua,torua,,,Ray1912,,false,,,pp.340-341
kowi1239-5-4-1,,kowi1239-5,4,fāt,fāt,,,Ray1912,,false,,,pp.340-341
kowi1239-5-5-1,,kowi1239-5,5,rim,rim,,,Ray1912,,false,,,pp.340-341
kowi1239-5-6-1,,kowi1239-5,6,rim-onarawa,rim-onarawa,,,Ray1912,,false,,,pp.340-341
kris1246-1-1-1,,kris1246-1,1,kaipa,kaipa,,,Donohue2004Isaka,,false,,,p.113
kris1246-1-2-1,,kris1246-1,2,sie,sie,,,Donohue2004Isaka,,false,,,p.113
kris1246-1-3-1,,kris1246-1,3,sie kaipa,sie kaipa,,,Donohue2004Isaka,,false,,,p.113
kris1246-1-3-2,,kris1246-1,3,yúwe',yúwe',,,Donohue2004Isaka,,false,,,p.113
kris1246-1-4-1,,kris1246-1,4,sie sie,sie sie,,,Donohue2004Isaka,,false,,,p.113
kris1246-1-4-2,,kris1246-1,4,dóu nakáing,dóu nakáing,,,Donohue2004Isaka,,false,,,p.113
kris1246-1-5-1,,kris1246-1,5,sie sie kaipa,sie sie kaipa,,,Donohue2004Isaka,,false,,,p.113
kris1246-1-5-2,,kris1246-1,5,dóu keni pa,dóu keni pa,,,Donohue2004Isaka,,false,,,p.113
kris1246-1-5-3,,kris1246-1,5,dóu ble pa,dóu ble pa,,,Donohue2004Isaka,,false,,,p.113
kris1246-1-6-1,,kris1246-1,6,dóu keni(ki) bai kaipa,dóu keni(ki) bai kaipa,,,Donohue2004Isaka,,false,,,p.113
kris1246-1-7-1,,kris1246-1,7,dóu keni(ki) bai sie,dóu keni(ki) bai sie,,,Donohue2004Isaka,,false,,,p.113
kris1246-1-10-1,,kris1246-1,10,dóu sie,dóu sie,,,Donohue2004Isaka,,false,,,p.113
kris1246-1-10-2,,kris1246-1,10,dóu kekéni,dóu kekéni,,,Donohue2004Isaka,,false,,,p.113
kris1246-2-1-1,,kris1246-2,1,kɑipɑ,kɑipɑ,,,Laycock1970D03,,false,,,p.366
kris1246-2-2-1,,kris1246-2,2,sɪyɑʔ,sɪyɑʔ,,,Laycock1970D03,,false,,,p.366
kris1246-2-3-1,,kris1246-2,3,yuwɑʔ,yuwɑʔ,,(can’t get numbers above 3!) They don’t exist.,Laycock1970D03,,false,,,p.366
kuan1248-1-1-1,,kuan1248-1,1,tikai,tikai,,,Schnee1901,,false,,,pp.247-248
kuan1248-1-2-1,,kuan1248-1,2,urua,urua,,,Schnee1901,,false,,,pp.247-248
kuan1248-1-3-1,,kuan1248-1,3,utul,utul,,,Schnee1901,,false,,,pp.247-248
kuan1248-1-4-1,,kuan1248-1,4,ivat,ivat,,,Schnee1901,,false,,,pp.247-248
kuan1248-1-5-1,,kuan1248-1,5,ilima,ilima,,,Schnee1901,,false,,,pp.247-248
kuan1248-1-6-1,,kuan1248-1,6,laptikai,laptikai,,,Schnee1901,,false,,,pp.247-248
kuan1248-1-7-1,,kuan1248-1,7,lavurua,lavurua,,,Schnee1901,,false,,,pp.247-248
kuan1248-1-8-1,,kuan1248-1,8,lavutul,lavutul,,,Schnee1901,,false,,,pp.247-248
kuan1248-1-9-1,,kuan1248-1,9,lavuvat,lavuvat,,,Schnee1901,,false,,,pp.247-248
kuan1248-1-10-1,,kuan1248-1,10,vinun,vinun,,,Schnee1901,,false,,,pp.247-248
kuan1248-1-10-2,,kuan1248-1,10,arip,arip,,,Schnee1901,,false,,,pp.247-248
kuan1248-1-11-1,,kuan1248-1,11,a vinun ma tikai,a vinun ma tikai,,,Schnee1901,,false,,,pp.247-248
kuan1248-1-12-1,,kuan1248-1,12,a vinun ma urua,a vinun ma urua,,,Schnee1901,,false,,,pp.247-248
kuan1248-1-13-1,,kuan1248-1,13,a vinun ma utul,a vinun ma utul,,,Schnee1901,,false,,,pp.247-248
kuan1248-1-14-1,,kuan1248-1,14,a vinun ma ivat,a vinun ma ivat,,,Schnee1901,,false,,,pp.247-248
kuan1248-1-15-1,,kuan1248-1,15,a vinun ma ilima,a vinun ma ilima,,,Schnee1901,,false,,,pp.247-248
kuan1248-1-20-1,,kuan1248-1,20,a uruarip,a uruarip,,,Schnee1901,,false,,,pp.247-248
kuan1248-1-30-1,,kuan1248-1,30,a utul ararip,a utul ararip,,,Schnee1901,,false,,,pp.247-248
kuan1248-1-100-1,,kuan1248-1,100,a mar,a mar,,,Schnee1901,,false,,,pp.247-248
kuan1248-1-1000-1,,kuan1248-1,1000,a vinun na mar,a vinun na mar,,,Schnee1901,,false,,,pp.247-248
kuan1248-2-1-1,,kuan1248-2,1,tikai,tikai,,,Lean1985Vol04,,false,,,p.17
kuan1248-2-2-1,,kuan1248-2,2,a urua,a urua,,article ‘a’,Lean1985Vol04,,false,,,p.17
kuan1248-2-3-1,,kuan1248-2,3,a utul,a utul,,,Lean1985Vol04,,false,,,p.17
kuan1248-2-4-1,,kuan1248-2,4,a ivat,a ivat,,,Lean1985Vol04,,false,,,p.17
kuan1248-2-5-1,,kuan1248-2,5,a ilima,a ilima,,,Lean1985Vol04,,false,,,p.17
kuan1248-2-6-1,,kuan1248-2,6,laptikai,laptikai,,prefix ‘lav-’ (or ‘lap-’),Lean1985Vol04,,false,,,p.17
kuan1248-2-7-1,,kuan1248-2,7,lavurua,lavurua,,,Lean1985Vol04,,false,,,p.17
kuan1248-2-8-1,,kuan1248-2,8,lavutul,lavutul,,,Lean1985Vol04,,false,,,p.17
kuan1248-2-9-1,,kuan1248-2,9,lavuvat,lavuvat,,,Lean1985Vol04,,false,,,p.17
kuan1248-2-10-1,,kuan1248-2,10,a vinun,a vinun,,,Lean1985Vol04,,false,,,p.17
kuan1248-2-11-1,,kuan1248-2,11,a vinun ma tikai,a vinun ma tikai,,,Lean1985Vol04,,false,,,p.17
kuan1248-2-15-1,,kuan1248-2,15,a vinun ma a ilima,a vinun ma a ilima,,,Lean1985Vol04,,false,,,p.17
kuan1248-2-20-1,,kuan1248-2,20,a ura vinun,a ura vinun,,,Lean1985Vol04,,false,,,p.17
kuan1248-2-30-1,,kuan1248-2,30,a utul a vinun,a utul a vinun,,,Lean1985Vol04,,false,,,p.17
kuan1248-2-40-1,,kuan1248-2,40,a ivat a vinun,a ivat a vinun,,,Lean1985Vol04,,false,,,p.17
kuan1248-2-50-1,,kuan1248-2,50,a ilima na vinun,a ilima na vinun,,,Lean1985Vol04,,false,,,p.17
kuan1248-2-100-1,,kuan1248-2,100,a mar,a mar,,,Lean1985Vol04,,false,,,p.17
kuan1248-2-200-1,,kuan1248-2,200,a ura mar,a ura mar,,,Lean1985Vol04,,false,,,p.17
kuan1248-2-300-1,,kuan1248-2,300,a utal a mar,a utal a mar,,,Lean1985Vol04,,false,,,p.17
kuan1248-2-400-1,,kuan1248-2,400,a ivat a mar,a ivat a mar,,,Lean1985Vol04,,false,,,p.17
kuan1248-2-1000-1,,kuan1248-2,1000,arip,arip,,,Lean1985Vol04,,false,,,p.17
kuan1248-2-2000-1,,kuan1248-2,2000,a ura arip,a ura arip,,,Lean1985Vol04,,false,,,p.17
kube1244-1-1-1,,kube1244-1,1,mocmagu,mocmagu,,,Smith1988,,false,,,pp.78-79
kube1244-1-2-1,,kube1244-1,2,erehec,erehec,,Kurungtufu dialect: uluhu,Smith1988,,false,,,pp.78-79
kube1244-1-3-1,,kube1244-1,3,harewec,harewec,,,Smith1988,,false,,,pp.78-79
kube1244-1-4-1,,kube1244-1,4,kembong kpac,kembong kpac,,thumb without,Smith1988,,false,,,pp.78-79
kube1244-1-5-1,,kube1244-1,5,meramong,meramong,,one hand,Smith1988,,false,,,pp.78-79
kube1244-1-5-2,,kube1244-1,5,mulamung,mulamung,,Kurungtufu dialect: ‘one hand’,Smith1988,,false,,,pp.78-79
kube1244-1-6-1,,kube1244-1,6,meramong zema mocmagu,meramong zema mocmagu,,one hand and one,Smith1988,,false,,,pp.78-79
kube1244-1-6-2,,kube1244-1,6,nuwu ema momago,nuwu ema momago,,Kurungtufu dialect: appears to mean something like ‘one on the other side’,Smith1988,,false,,,pp.78-79
kube1244-1-10-1,,kube1244-1,10,mera erehec,mera erehec,,,Smith1988,,false,,,pp.78-79
kube1244-1-15-1,,kube1244-1,15,mera harewec,mera harewec,,,Smith1988,,false,,,pp.78-79
kube1244-1-20-1,,kube1244-1,20,mera kembong kpac,mera kembong kpac,,,Smith1988,,false,,,pp.78-79
kube1244-1-20-2,,kube1244-1,20,imang susu,imang susu,,Kurungtufu dialect: ‘one man complete’,Smith1988,,false,,,pp.78-79
kube1244-1-40-1,,kube1244-1,40,uluhu iora hana mula,uluhu iora hana mula,,Kurungtufu dialect: ‘hands and feet of two men’,Smith1988,,false,,,pp.78-79
kube1244-2-1-1,,kube1244-2,1,momaʔguʔ,momaʔguʔ,,,LeanMorobe,,false,,,p.89
kube1244-2-2-1,,kube1244-2,2,geheʔ,geheʔ,,,LeanMorobe,,false,,,p.89
kube1244-2-2-2,,kube1244-2,2,ereheʔ,ereheʔ,,,LeanMorobe,,false,,,p.89
kube1244-2-3-1,,kube1244-2,3,hareweʔ,hareweʔ,,,LeanMorobe,,false,,,p.89
kube1244-2-3-2,,kube1244-2,3,harebok,harebok,,,LeanMorobe,,false,,,p.89
kube1244-2-4-1,,kube1244-2,4,kewongqahaʔ,kewongqahaʔ,,‘thumb without’ or ‘hand without the thumb’,LeanMorobe,,false,,,p.89
kube1244-2-5-1,,kube1244-2,5,mera mong,mera mong,,‘hand one’,LeanMorobe,,false,,,p.89
kube1244-2-6-1,,kube1244-2,6,meramong zima momaʔguʔ,meramong zima momaʔguʔ,,,LeanMorobe,,false,,,p.89
kube1244-2-7-1,,kube1244-2,7,meramong zima gehek,meramong zima gehek,,,LeanMorobe,,false,,,p.89
kube1244-2-10-1,,kube1244-2,10,mera gehek,mera gehek,,,LeanMorobe,,false,,,p.89
kube1244-2-10-2,,kube1244-2,10,(mera ereheʔ),(mera ereheʔ),,,LeanMorobe,,false,,,p.89
kube1244-2-15-1,,kube1244-2,15,mera gehek hena mong,mera gehek hena mong,,‘hands two leg one’,LeanMorobe,,false,,,p.89
kube1244-2-20-1,,kube1244-2,20,mera gehek hena gehek,mera gehek hena gehek,,‘hands two legs two’,LeanMorobe,,false,,,p.89
kube1244-3-1-1,,kube1244-3,1,momaʔgu,momaʔgu,,,LeanMorobe,,false,,,p.89
kube1244-3-2-1,,kube1244-3,2,geheʔ,geheʔ,,,LeanMorobe,,false,,,p.89
